genre;id;length;avg l;stdev;stdev pc;amp;amp pc
line;0e100f12;308475;17137;3719;0.2170;12927;0.7543
;0e101b12;309375;17187;2710;0.1577;10688;0.6218
Musical;0e102611;310200;18247;11028;0.6044;54528;2.9883
80s;0e102714;310275;15513;3559;0.2294;15070;0.9713
;0e102a12;310500;17250;2455;0.1423;11601;0.6725
Karaoke;0e103712;311475;17304;2801;0.1619;11290;0.6524
Karaoke;0e103f12;312075;17337;2348;0.1354;9204;0.5308
Trance;0e104614;312600;15630;5776;0.3696;19712;1.2611
Pop;0e104814;312750;15637;1496;0.0957;5939;0.3797
Karaoke;0e105b12;314175;17454;1953;0.1119;8173;0.4682
;0e107113;315825;16622;2304;0.1386;9441;0.5679
;0e107512;316125;17562;5386;0.3067;22192;1.2636
R;0e107a12;316500;17583;1792;0.1019;7058;0.4014
;0e108d12;317925;17662;2212;0.1252;9803;0.5550
Best;0e108f12;318075;17670;3707;0.2097;16417;0.9290
data;0e109702;318675;159337;16340;0.1025;32681;0.2051
Karaoke;0e109c12;319050;17725;2294;0.1294;7290;0.4112
Hard;0e10a011;319350;18785;4024;0.2142;13672;0.7278
Trance;0e10a414;319650;15982;1830;0.1145;8597;0.5379
Rap;0e10a512;319725;17762;2145;0.1207;9471;0.5332
BAILABLE;0e10bd12;321525;17862;3677;0.2059;16149;0.9040
;0e10bf12;321675;17870;3901;0.2182;14625;0.8183
Disco;0e10c314;321975;16098;1420;0.0882;5490;0.3410
;0e10c712;322275;17904;2284;0.1275;8925;0.4984
;0e10c812;322350;17908;2498;0.1395;10961;0.6120
Pop;0e10d612;323400;17966;2246;0.1250;8920;0.4964
AudioBook;0e10d714;323475;16173;4170;0.2578;12968;0.8017
Top;0e10d912;323625;17979;1963;0.1092;7998;0.4448
Other;0e10dc13;323850;17044;4150;0.2434;14592;0.8561
Sampler;0e10e314;324375;16218;1637;0.1009;7191;0.4433
Vocal;0e10ed13;325125;17111;2677;0.1564;12064;0.7050
Ambient;0e10ee12;325200;18066;3468;0.1919;11619;0.6431
Dance;0e10f414;325650;16282;3170;0.1946;14761;0.9065
Techno;0e10f513;325725;17143;1952;0.1139;9496;0.5539
Pop;0e110614;327000;16350;1309;0.0800;4887;0.2988
;0e110912;327225;18179;3255;0.1790;12145;0.6680
;0e111212;327900;18216;4655;0.2555;22427;1.2311
Pop;0e111412;328050;18225;2280;0.1251;9976;0.5473
Oldies;0e111712;328275;18237;5881;0.3225;22578;1.2379
Soul;0e111e12;328800;18266;1271;0.0696;5034;0.2755
Speech;0e112d14;329925;16496;5890;0.3570;23588;1.4299
Dancefloor;0e113814;330750;16537;1180;0.0713;3715;0.2246
R;0e113a15;330900;15757;4550;0.2887;21348;1.3548
;0e114813;331950;17471;6006;0.3438;22233;1.2725
;0e114f12;332475;18470;3778;0.2045;15846;0.8578
Trance;0e115212;332700;18483;5079;0.2748;18657;1.0093
Data;0e115414;332850;16642;2355;0.1415;10008;0.6013
AudioBook;0e115611;333000;19588;7970;0.4068;28135;1.4363
Trance;0e115e13;333600;17557;2017;0.1149;9556;0.5442
Disco;0e116014;333750;16687;2414;0.1446;10303;0.6174
Pop;0e116414;334050;16702;4632;0.2773;20380;1.2201
JPop;0e116613;334200;17589;2355;0.1338;8966;0.5097
Indie;0e117714;335475;16773;4328;0.2580;18638;1.1111
Jazz;0e117910;335625;20976;3056;0.1457;11813;0.5631
Soul;0e117a11;335700;19747;4235;0.2144;16766;0.8490
Pop;0e118113;336225;17696;5075;0.2868;26536;1.4995
;0e119412;337650;18758;3778;0.2014;14283;0.7614
Italo;0e119912;338025;18779;4435;0.2361;17072;0.9090
Disco;0e119f14;338475;16923;1988;0.1175;8381;0.4952
Electronic;0e11a102;338625;169312;102199;0.6036;204399;1.2072
Pop;0e11a214;338700;16935;1799;0.1062;8484;0.5009
Pop;0e11b211;339900;16995;7424;0.4368;26127;1.5373
Books;0e11bb11;340575;20033;2295;0.1145;7506;0.3746
Pop;0e11bf12;340875;18937;1955;0.1032;6707;0.3541
AudioBook;0e11c511;341325;20077;4954;0.2467;18140;0.9034
Oldies;0e11cb12;341775;18987;2054;0.1082;8917;0.4696
Pop;0e11cd12;341925;18995;2314;0.1218;9063;0.4771
Pop;0e11ce12;342000;19000;4565;0.2402;15437;0.8124
;0e11d214;342300;17115;2614;0.1527;11122;0.6498
Data;0e11d612;342600;17130;7609;0.4442;31725;1.8520
Disco;0e11d913;342825;18043;1403;0.0777;5709;0.3164
2000;0e11db14;342975;17148;3400;0.1982;16219;0.9457
Rock;0e11e112;343425;19079;3841;0.2013;14801;0.7757
Pop;0e11e211;343500;20205;4555;0.2254;15434;0.7638
Oldies;0e11e321;343575;10411;1264;0.1214;5617;0.5395
Hitmix;0e11e814;343950;17197;1803;0.1048;9395;0.5463
Audio;0e11eb14;344175;17208;3616;0.2101;12184;0.7080
Pop;0e11ef13;344475;18130;1324;0.0730;4982;0.2747
Oldies;0e120112;345825;19212;10597;0.5515;48830;2.5415
Dance;0e120214;345900;17295;3112;0.1799;13560;0.7840
Pop;0e120412;346050;19225;1679;0.0873;6603;0.3434
Audio;0e120814;346350;17317;3120;0.1801;11243;0.6492
Easy;0e120a14;346500;17325;2548;0.1470;10771;0.6217
;0e120d12;346725;19262;3980;0.2066;17126;0.8890
Shoe;0e121a11;347700;20452;4369;0.2136;17521;0.8566
Pop;0e122012;348150;19341;3144;0.1625;12608;0.6518
Rock;0e122712;348675;19370;3922;0.2024;16276;0.8402
Pop;0e122814;348750;17437;2875;0.1648;14690;0.8424
Hard;0e122b12;348975;19387;3314;0.1709;15195;0.7837
Gangsta;0e123213;349500;18394;4561;0.2479;18374;0.9988
Oriental;0e123613;349800;18410;3502;0.1902;13721;0.7452
AudioBook;0e123713;349875;18414;4549;0.2470;14735;0.8001
Oldies;0e123714;349875;17493;2510;0.1435;9292;0.5311
Dance;0e123a14;350100;17505;2452;0.1401;12454;0.7114
Other;0e124143;350625;5008;1212;0.2421;7307;1.4587
Speech;0e124312;350775;19487;4958;0.2544;18967;0.9732
Thrash;0e124513;350925;18469;5213;0.2822;22475;1.2168
Speech;0e124a02;351300;175650;67;0.0003;134;0.0007
Data;0e124a14;351300;17565;2554;0.1454;11247;0.6403
Pop;0e124b10;351375;21960;5553;0.2528;22667;1.0321
Trance;0e125012;351750;19541;4307;0.2204;14043;0.7186
UnClassifiable;0e125d13;352725;18564;4407;0.2374;19004;1.0236
R;0e126014;352950;17647;2535;0.1436;11572;0.6557
Dream;0e126614;353400;17670;5395;0.3053;24600;1.3921
;0e126f10;354075;22129;7943;0.3589;21790;0.9846
;0e127115;354225;16867;1327;0.0787;4722;0.2799
R;0e127412;354450;19691;1805;0.0916;7135;0.3623
;0e127612;354600;19700;6397;0.3247;23636;1.1997
Trance;0e127a14;354900;17745;4835;0.2725;23424;1.3200
Trance;0e127c12;355050;19725;5528;0.2802;19853;1.0064
R;0e127d11;355125;20889;11534;0.5521;37752;1.8072
80s;0e128014;355350;17767;1376;0.0774;5707;0.3212
Easy;0e128613;355800;18726;3758;0.2006;16121;0.8608
Pop;0e128b14;356175;17808;3071;0.1724;15521;0.8715
Pop;0e128c14;356250;17812;3324;0.1866;14132;0.7933
Dance;0e128e14;356400;17820;3966;0.2225;18931;1.0623
AudioBook;0e129113;356625;18769;4115;0.2192;13416;0.7147
Gothic;0e129a12;357300;19850;2814;0.1418;9337;0.4703
Trance;0e129c13;357450;18813;3357;0.1784;10578;0.5622
Data;0e12a011;357750;18828;7032;0.3735;28232;1.4993
Computer;0e12a212;357900;19883;8763;0.4407;29199;1.4685
rock;0e12a912;358425;19912;5760;0.2892;21509;1.0801
Speech;0e148a12;394500;21916;6109;0.2787;22036;1.0054
;0f014102;24225;12112;6394;0.5278;12788;1.0557
Schlager;0f015002;25950;12975;12019;0.9263;24038;1.8526
Data;0f015102;25425;6356;6814;1.0720;14753;2.3210
Rap;0f015502;25725;12862;481;0.0374;963;0.0748
Rock;0f016602;27000;13500;415;0.0307;830;0.0614
Solo;0f016702;27075;13537;256;0.0189;513;0.0378
Comedy;0f016902;27225;13612;134;0.0098;269;0.0197
Other;0f016a02;27300;13650;82;0.0060;164;0.0120
;0f016b02;27375;13687;109;0.0080;219;0.0160
Christmas;0f016c02;27450;13725;2685;0.1956;5370;0.3912
Neo;0f017302;27975;13987;6975;0.4986;13951;0.9973
;0f017402;28050;14025;255;0.0181;510;0.0363
06;0f017702;28275;14137;279;0.0197;559;0.0395
Schlager;0f017b02;28575;14287;160;0.0112;321;0.0224
Hard;0f017f02;28875;14437;2;0.0001;5;0.0003
Rock;0f018202;29100;14550;763;0.0524;1526;0.1048
pop;0f018402;29250;14625;155;0.0105;310;0.0211
Dance;0f018802;29550;14775;345;0.0233;690;0.0467
Rock;0f018a02;29700;14850;2935;0.1976;5870;0.3952
Disco;0f019402;30450;15225;4631;0.3041;9262;0.6083
Carnaval;0f019a02;30900;15450;986;0.0638;1972;0.1276
JPop;0f019e02;31200;15600;2238;0.1434;4476;0.2869
;0f019f02;31275;15637;3235;0.2069;6471;0.4138
R;0f01a002;31350;15675;2154;0.1374;4308;0.2748
Heavy;0f01a302;31575;15787;2017;0.1277;4035;0.2555
;0f01a502;31725;15862;2085;0.1314;4171;0.2629
Folk;0f01a702;31875;15937;1166;0.0731;2333;0.1463
Heavy;0f01a802;31950;15975;1558;0.0975;3116;0.1950
Post;0f01ab02;32175;16087;3047;0.1894;6095;0.3788
;0f01b402;32850;16425;1956;0.1190;3912;0.2381
Pop;0f01bf02;33675;6735;8190;1.2160;17062;2.5333
Pop;0f01c102;33825;16912;212;0.0125;425;0.0251
Indie;0f01c202;33900;16950;5898;0.3479;11796;0.6959
Dance;0f01c302;33975;16987;125;0.0073;251;0.0147
Anime;0f01c402;34050;17025;117;0.0068;234;0.0137
;0f01c602;34200;17100;62;0.0036;124;0.0072
;0f01c702;34275;17137;3392;0.1979;6785;0.3959
pop;0f01c902;34425;17212;73;0.0042;147;0.0085
Christian;0f01cb02;34575;17287;505;0.0292;1011;0.0584
Country;0f01d202;35100;17550;3773;0.2150;7547;0.4300
;0f01d602;35400;17700;3248;0.1835;6496;0.3670
Pop;0f01d902;35625;17812;1381;0.0775;2763;0.1551
;0f01db02;35775;17887;617;0.0345;1235;0.0690
Rock;0f01dc02;35850;17925;1207;0.0673;2414;0.1346
R;0f01e002;36150;18075;1087;0.0601;2174;0.1202
Dance;0f01e102;36225;18112;6383;0.3524;12767;0.7048
Dance;0f01e202;36300;18150;339;0.0186;678;0.0373
;0f01e602;36600;18300;892;0.0487;1784;0.0974
JPop;0f01e802;36750;18375;819;0.0445;1638;0.0891
Pop;0f01ea02;36900;18450;39;0.0021;78;0.0042
Symphonic;0f01ee02;37200;9300;9235;0.9931;19112;2.0550
Dance;0f01f002;37350;18675;1187;0.0635;2374;0.1271
JPop;0f01f302;37575;18787;962;0.0512;1925;0.1024
JPop;0f01fc02;38250;19125;675;0.0352;1350;0.0705
JPop;0f01ff02;38475;19237;112;0.0058;225;0.0116
;0f020002;38550;19275;1471;0.0763;2942;0.1526
Data;0f020402;38850;19425;423;0.0217;846;0.0435
J;0f020a02;39300;19650;204;0.0103;408;0.0207
Power;0f020b02;39375;19687;131;0.0066;263;0.0133
Synthpop;0f020c02;39450;9862;9824;0.9961;21068;2.1361
JPop;0f020e02;39600;19800;2678;0.1352;5356;0.2705
Dance;0f021102;39825;19912;92;0.0046;185;0.0092
;0f021502;40125;20062;235;0.0117;471;0.0234
R;0f021602;40200;20100;2933;0.1459;5866;0.2918
JPop;0f021802;40350;20175;1696;0.0840;3392;0.1681
;0f021d02;40725;20362;2575;0.1264;5151;0.2529
JPop;0f021f02;40875;20437;1412;0.0691;2825;0.1382
;0f022202;41100;20550;2707;0.1317;5414;0.2634
JPop;0f022602;41400;20700;1106;0.0534;2213;0.1069
Anime;0f022902;41625;20812;269;0.0129;539;0.0258
Dance;0f022e02;42000;21000;4183;0.1992;8367;0.3984
Gothic;0f022f02;42075;21037;3250;0.1545;6501;0.3090
Rock;0f023002;42150;21075;3289;0.1560;6578;0.3121
;0f023202;42300;21150;3305;0.1562;6610;0.3125
Soundtrack;0f023602;42600;21300;3260;0.1530;6520;0.3061
Musical;0f024002;43350;21675;3516;0.1622;7033;0.3244
J;0f024602;43800;21900;735;0.0335;1470;0.0671
;0f025002;44550;22275;4450;0.1997;8900;0.3995
Pop;0f025102;44625;22312;4527;0.2029;9055;0.4058
Rock;0f025302;44775;22387;3200;0.1429;6401;0.2859
Dance;0f025b03;45375;15125;50;0.0033;107;0.0070
JPop;0f026302;45975;22987;2237;0.0973;4475;0.1946
pop;0f026703;46275;15425;545;0.0353;1157;0.0750
;0f026902;46425;23212;5427;0.2338;10855;0.4676
Other;0f027302;47175;23587;2408;0.1021;4817;0.2042
;0f027c02;47850;23925;6783;0.2835;13566;0.5670
Dance;0f027e02;48000;24000;6863;0.2859;13726;0.5719
R;0f028602;48600;24300;5104;0.2100;10208;0.4200
Pop;0f029102;49425;12356;12881;1.0424;30182;2.4426
;0f029b03;50175;16725;1771;0.1058;4033;0.2411
Rock;0f02a103;50625;16875;1060;0.0628;2567;0.1521
Trance;0f02a402;50850;25425;900;0.0353;1800;0.0707
Rock;0f02a602;51000;25500;3110;0.1219;6220;0.2439
Electronic;0f02ab03;51375;17125;2437;0.1423;5552;0.3242
Japanese;0f02af02;51675;25837;84;0.0032;169;0.0065
Electronic;0f02b102;51825;25912;8780;0.3388;17561;0.6777
Latin;0f02b603;52200;17400;1936;0.1112;4724;0.2714
Pop;0f02c602;53400;26700;4823;0.1806;9646;0.3612
Techno;0f02d402;54450;27225;700;0.0257;1400;0.0514
Trance;0f02e602;55800;27900;5;0.0001;10;0.0003
Pop;0f02e703;55875;18625;2335;0.1254;5695;0.3057
Pop;0f02ed02;56325;28162;262;0.0093;525;0.0186
Dance;0f02f302;56775;28387;414;0.0146;829;0.0292
Dance;0f030002;57750;28875;4315;0.1494;8630;0.2988
Euro;0f030702;58275;29137;11369;0.3901;22738;0.7803
Latin;0f031d02;59925;29962;8737;0.2916;17475;0.5832
House;0f032903;60825;20275;2650;0.1307;5963;0.2941
Pop;0f032b02;60975;30487;12938;0.4243;25877;0.8487
;0f035802;64350;32175;476;0.0147;952;0.0295
Rave;0f035b03;64575;21525;3951;0.1835;9676;0.4495
Trance;0f037d03;67125;22375;4913;0.2195;11600;0.5184
Dance;0f038c03;68250;22750;234;0.0103;502;0.0220
House;0f038f03;68475;22825;4242;0.1858;10331;0.4526
;0f039002;68550;34275;4487;0.1309;8974;0.2618
Trance;0f039102;68625;34312;410;0.0119;821;0.0239
;0f03a52a;70125;1669;704;0.4217;3308;1.9812
Winnie;0f03a702;70275;35137;2887;0.0821;5775;0.1643
;0f03e002;74550;37275;5975;0.1602;11950;0.3205
;0f045d03;83925;27975;11875;0.4244;27900;0.9973
Data;0f04d302;92775;46387;479;0.0103;959;0.0206
House;0f051e04;98400;19680;11909;0.6051;32450;1.6488
Meditative;0f059402;107250;53625;698;0.0130;1396;0.0260
other;0f06d803;131550;43850;12712;0.2899;30339;0.6918
Classical;0f077602;143400;71700;26442;0.3687;52884;0.7375
;0f07ed14;152400;7620;2642;0.3467;13596;1.7842
Humor;0f083402;157650;78825;2410;0.0305;4820;0.0611
Curso;0f087502;162525;81262;14180;0.1745;28361;0.3490
Humor;0f093502;176925;88462;6967;0.0787;13935;0.1575
Data;0f096f02;181275;90637;4087;0.0450;8175;0.0901
Alt;0f09b802;186750;93375;73575;0.7879;147150;1.5759
Speech;0f09c002;187350;93675;5120;0.0546;10240;0.1093
Rock;0f0a1e14;194400;9720;1528;0.1572;6218;0.6397
Catversionen;0f0aaa14;204900;10245;1141;0.1114;5791;0.5652
Classic;0f0abf14;206475;10323;1659;0.1607;7051;0.6829
Pop;0f0ad314;207975;10398;1374;0.1322;5382;0.5175
Pop;0f0b2212;213900;11883;1545;0.1300;5307;0.4465
Pop;0f0b2b14;214575;10728;1455;0.1357;5203;0.4849
;0f0b6d02;219525;54881;63372;1.1547;155284;2.8294
Electronic;0f0b7502;220125;44025;55203;1.2539;129136;2.9332
Noise;0f0bb002;224550;112275;15548;0.1384;31096;0.2769
Pop;0f0bb114;224625;11231;1577;0.1404;6643;0.5914
60er;0f0bf012;229350;12741;3511;0.2756;13925;1.0928
Pop;0f0c0215;230700;10985;3388;0.3084;13102;1.1926
Audio;0f0c1402;232050;116025;3028;0.0260;6056;0.0521
Pop;0f0c1d14;232725;11636;1538;0.1322;5475;0.4705
Sound;0f0c1f02;232875;116437;762;0.0065;1525;0.0130
Pop;0f0c3c12;235050;13058;2936;0.2248;9136;0.6996
Gothic;0f0c3e02;235200;117600;6640;0.0564;13280;0.1129
;0f0c6914;238425;11921;2733;0.2293;9440;0.7918
Speech;0f0c7a14;239700;11985;1521;0.1269;6506;0.5428
Speech;0f0cbd14;244725;12236;5006;0.4091;19825;1.6201
Hypnosis;0f0cdf02;247275;123637;73461;0.5941;146923;1.1883
Vocal;0f0d2202;252300;126150;2363;0.0187;4726;0.0374
Hindustani;0f0d2f02;253275;126637;1899;0.0149;3799;0.0299
Easy;0f0d3214;253500;12675;1495;0.1180;6515;0.5140
;0f0d4102;254625;127312;3893;0.0305;7787;0.0611
Celtic;0f0d5612;256200;14233;5613;0.3943;19473;1.3681
Electronic;0f0d5e02;256800;128400;34285;0.2670;68570;0.5340
Speech;0f0d6226;257100;6765;5499;0.8127;34349;5.0768
Easy;0f0d6314;257175;12858;1491;0.1159;5259;0.4089
Celtic;0f0d6612;257400;14300;2804;0.1961;13515;0.9451
Israeli;0f0d6a13;257700;13563;3471;0.2559;12128;0.8941
speech;0f0d9502;260925;130462;4788;0.0367;9577;0.0734
Oldies;0f0da814;262350;13117;2491;0.1899;10920;0.8324
Big;0f0dba14;263700;13185;5749;0.4361;23465;1.7796
Christmas;0f0dee14;267600;13380;2718;0.2031;11136;0.8322
Language;0f0df302;267975;133987;3435;0.0256;6871;0.0512
Blues;0f0e0d14;269925;13496;935;0.0692;3622;0.2683
;0f0e2702;271875;135937;1318;0.0096;2637;0.0193
;0f0e4c13;274650;14455;2923;0.2022;11257;0.7787
Audiobook;0f0e7802;277950;138975;8443;0.0607;16886;0.1215
Speech;0f0e8402;278850;139425;4610;0.0330;9220;0.0661
Pop;0f0ea213;281100;14794;4600;0.3109;18662;1.2613
;0f0eb912;282825;15712;2426;0.1544;11457;0.7291
Pop;0f0ec612;283800;15766;2461;0.1560;8954;0.5679
;0f0ed814;285150;14257;4294;0.3011;19530;1.3698
Jazz;0f0ed902;285225;57045;79649;1.3962;203190;3.5619
Oldies;0f0ee114;285825;14291;871;0.0609;3337;0.2334
Blues;0f0ee913;286425;15075;5437;0.3607;23418;1.5534
Other;0f0eec12;286650;15925;1211;0.0760;5435;0.3412
Pop;0f0eee14;286800;14340;2785;0.1942;8650;0.6032
;0f0f0212;288300;16016;2287;0.1428;9000;0.5619
Alternative;0f0f1c02;290250;145125;15296;0.1053;30592;0.2107
;0f0f3312;291975;16220;1569;0.0967;6544;0.4034
Choir;0f0f6112;295425;16412;5903;0.3596;21977;1.3390
Club;0f0f6613;295800;15568;4795;0.3080;23122;1.4851
flok;0f0f6b14;296175;14808;2673;0.1805;11784;0.7957
Speech;0f0f7213;296700;15615;2526;0.1618;10694;0.6848
;0f0f7802;297150;74287;118714;1.5980;280816;3.7801
pop;0f0f7e11;297600;17505;4079;0.2330;18578;1.0612
Other;0f0fa302;300375;150187;4646;0.0309;9293;0.0618
Pop;0f0fa612;300600;16700;2044;0.1224;6964;0.4170
Top;0f0fae12;301200;16733;3395;0.2029;13969;0.8348
Karaoke;0f0fb511;301725;17748;4257;0.2398;15035;0.8471
Radio;0f0fb602;301800;150900;8196;0.0543;16392;0.1086
Pop;0f0fc514;302925;15146;2563;0.1692;8154;0.5383
Pop;0f0fe812;305550;15277;5271;0.3450;19560;1.2803
;0f0fea12;305700;16983;1570;0.0925;6900;0.4062
;0f0feb12;305775;16987;2117;0.1246;7520;0.4426
Greek;0f0feb14;305775;15288;3477;0.2274;14918;0.9757
Ballad;0f0ffa15;306900;14614;2946;0.2015;12198;0.8346
Soul;0f100711;307875;18110;5217;0.2880;18410;1.0165
Other;0f100d12;308325;17129;1780;0.1039;7832;0.4572
Musical;0f101811;309150;18185;4091;0.2250;13475;0.7409
Club;0f101914;309225;15461;2241;0.1449;11319;0.7320
Hip;0f102814;310350;15517;2639;0.1700;11008;0.7093
Pop;0f103614;311400;15570;3422;0.2198;17623;1.1318
Dance;0f103a12;311700;17316;2761;0.1594;10837;0.6258
Rock;0f103b12;311775;17320;4415;0.2549;19749;1.1401
Rhythm;0f103d13;311925;16417;1851;0.1127;6598;0.4018
;0f105212;313500;17416;1635;0.0938;6109;0.3507
Electronic;0f105512;313725;17429;4345;0.2493;21663;1.2429
;0f105d12;314400;17466;6673;0.3820;31396;1.7974
Oldies;0f106112;314625;17479;1917;0.1096;7924;0.4533
;0f106912;315225;17512;5476;0.3126;23667;1.3514
;0f107e12;316800;17600;3454;0.1962;13520;0.7681
Sampler;0f109114;318225;15911;1648;0.1036;7566;0.4755
Contemporary;0f109302;318375;159187;1692;0.0106;3385;0.0212
Rap;0f109813;318750;16776;3862;0.2302;18647;1.1115
Techno;0f10a713;319875;16835;7373;0.4379;31715;1.8838
Reggae;0f10a714;319875;15993;2769;0.1731;12451;0.7784
;0f10a813;319950;16839;2195;0.1303;8544;0.5073
Soundtrack;0f10b313;320775;16882;5037;0.2983;23994;1.4212
Pop;0f10b913;321225;16906;3951;0.2337;18880;1.1167
Pop;0f10bf13;321675;16930;2016;0.1191;8382;0.4950
Soundtrack;0f10c112;321825;17879;3777;0.2113;14003;0.7832
;0f10c124;321825;8939;3275;0.3664;14832;1.6591
70s;0f10c813;322350;16965;3339;0.1968;14883;0.8772
Native;0f10d802;323550;161775;29538;0.1825;59076;0.3651
Karaoke;0f10e112;324225;18012;4223;0.2344;14550;0.8077
Data;0f10e214;324300;16215;5432;0.3350;20487;1.2634
;0f10e714;324675;16233;3593;0.2213;14614;0.9002
Other;0f10e912;324825;18045;6178;0.3423;24265;1.3446
Breaks;0f10ea11;324900;19111;4802;0.2512;22734;1.1895
Pop;0f10f112;325425;18079;8796;0.4865;29513;1.6324
Christian;0f10f914;326025;16301;1464;0.0898;6300;0.3864
Pop;0f10fc14;326250;16312;4415;0.2707;19762;1.2114
;0f10ff12;326475;18137;2353;0.1297;8003;0.4412
Computer;0f110613;327000;17210;5029;0.2922;22157;1.2874
data;0f110811;327150;19244;1621;0.0842;6225;0.3234
Pop;0f111813;328350;17281;2415;0.1397;10099;0.5843
Musical;0f111914;328425;16421;7089;0.4317;26990;1.6436
Audiobook;0f111b13;328575;17293;3231;0.1868;12543;0.7253
Data;0f112710;329475;20592;8166;0.3966;26305;1.2774
audiobook;0f112712;329475;18304;2808;0.1534;13262;0.7245
;0f112812;329550;18308;3252;0.1776;12853;0.7020
Pop;0f112e12;330000;18333;1828;0.0997;6205;0.3384
;0f112f12;330075;18337;6368;0.3472;25810;1.4074
Country;0f113314;330375;16518;1714;0.1037;5278;0.3195
E;0f113403;330450;110150;85703;0.7780;209716;1.9039
AudioBook;0f113f13;331275;17435;5037;0.2889;20431;1.1718
Speech;0f115812;333150;15864;6983;0.4402;23104;1.4563
;0f115d02;333525;83381;132991;1.5949;314570;3.7726
Dancefloor;0f116314;333975;16698;6650;0.3982;27281;1.6337
Curso;0f116602;334200;167100;14718;0.0880;29436;0.1761
Other;0f117011;334950;19702;2315;0.1175;9214;0.4676
Data;0f117115;335025;14566;6572;0.4512;26523;1.8208
Rock;0f117713;335475;17656;2724;0.1542;10943;0.6197
Ethnic;0f117b12;335775;18654;4364;0.2339;18043;0.9672
;0f117d14;335925;16796;2145;0.1277;9674;0.5759
Dance;0f118e14;337200;16860;1887;0.1119;8719;0.5171
Christian;0f119812;337950;18775;4035;0.2149;17562;0.9353
Pop;0f11a312;338775;18820;3431;0.1822;14087;0.7484
Dancefloor;0f11a414;338850;16942;3019;0.1782;15098;0.8911
Disco;0f11a514;338925;16946;1892;0.1116;6032;0.3559
Speech;0f11a612;339000;18833;3093;0.1642;10669;0.5664
Rock;0f11aa12;339300;18850;4225;0.2241;15440;0.8190
Other;0f11ac11;339450;19967;4442;0.2224;13921;0.6971
Musical;0f11bd11;340725;20042;5398;0.2693;21135;1.0545
Trance;0f11c512;341325;18962;4811;0.2537;18039;0.9512
Jazz;0f11c711;341475;20086;3253;0.1619;13258;0.6600
Rock;0f11ca12;341700;18983;2048;0.1079;8900;0.4688
Club;0f11ca15;341700;16271;1221;0.0750;5424;0.3333
;0f11da12;342900;19050;4185;0.2197;16010;0.8404
Audiobook;0f11de12;343200;19066;3916;0.2054;14859;0.7793
;0f11e114;343425;17171;2037;0.1186;8474;0.4934
Pop;0f11e213;343500;18078;2539;0.1404;9259;0.5121
Pop;0f11e412;343650;19091;3404;0.1783;13070;0.6845
Prime;0f11ee13;344400;18126;3143;0.1734;14190;0.7828
Dream;0f11f014;344550;17227;2796;0.1623;10608;0.6157
Rock;0f11fc12;345450;19191;7091;0.3695;25934;1.3513
Pop;0f120714;346275;17313;2589;0.1495;11118;0.6421
;0f120802;346350;173175;2603;0.0150;5206;0.0300
Trance;0f120d15;346725;16510;1435;0.0869;5500;0.3331
Eurodance;0f121311;347175;20422;14388;0.7045;63258;3.0975
Dance;0f121714;347475;17373;3908;0.2249;15798;0.9093
Pop;0f121e14;348000;17400;4933;0.2835;23900;1.3735
Vocal;0f122402;348450;174225;162;0.0009;324;0.0018
Books;0f122512;348525;19362;5618;0.2901;22455;1.1597
Trance;0f122b10;348975;21810;5060;0.2320;17387;0.7971
Trance;0f122d13;349125;18375;7522;0.4093;29678;1.6151
Audiobook;0f122f12;349275;19404;1533;0.0790;5663;0.2918
Pop;0f123914;350025;17501;1400;0.0800;4622;0.2640
Other;0f123c02;350250;175125;1285;0.0073;2570;0.0146
Sampler;0f123e14;350400;17520;2938;0.1677;13685;0.7811
Pop;0f124113;350625;18453;4918;0.2665;20400;1.1054
Pop;0f124214;350700;17535;2672;0.1524;12761;0.7277
Latin;0f124512;350925;19495;3547;0.1819;15874;0.8142
Pop;0f124a13;351300;18489;3143;0.1700;9414;0.5091
Soundtrack;0f124c02;351450;175725;61;0.0003;122;0.0006
90s;0f125e14;352800;17640;2709;0.1536;11128;0.6308
R;0f125f14;352875;17643;2154;0.1221;8494;0.4814
;0f126c02;353850;176925;200;0.0011;400;0.0022
R;0f126e13;354000;18631;3585;0.1924;14546;0.7807
Disco;0f127014;354150;17707;1909;0.1078;6762;0.3818
;0f127311;354375;20845;3219;0.1544;11918;0.5717
Hoerbuch;0f127313;354375;18651;5672;0.3041;26378;1.4142
;0f127702;354675;177337;257;0.0014;515;0.0029
Latin;0f127814;354750;17737;3716;0.2095;13771;0.7763
;0f127a02;354900;177450;359;0.0020;718;0.0040
Synthpop;0f127e12;355200;19733;7004;0.3549;31690;1.6059
Sampler;0f128814;355950;17797;4231;0.2377;16632;0.9345
Pop;0f128a12;356100;19783;3137;0.1585;12353;0.6244
Funk;0f129814;357150;17857;2625;0.1470;11530;0.6456
JUMPSTYLE;0f129b11;357375;21022;4228;0.2011;13152;0.6256
Latin;0f129e14;357600;17880;4067;0.2274;17627;0.9858
Audiobook;0f12a113;357825;18832;2522;0.1339;10492;0.5571
Pop;0f12a213;357900;18836;3854;0.2046;15354;0.8151
;0f12a512;358125;19895;2561;0.1287;8893;0.4469
Trance;0f12b513;359325;18911;4297;0.2272;17185;0.9086
Pop;0f133213;368700;19405;6341;0.3267;23195;1.1952
;10007902;9225;4612;220;0.0478;441;0.0956
Pop;1000a102;12225;6112;5665;0.9268;11331;1.8537
