genre;id;length;avg l;stdev;stdev pc;amp;amp pc
Instrumental;a80b890d;221625;17048;4997;0.2931;20584;1.2074
Hip;a80b930c;222375;18531;2172;0.1172;8018;0.4326
Reggea;a80b970c;222675;18556;1612;0.0868;4946;0.2665
Reggae;a80b980f;222750;14850;1642;0.1106;5460;0.3676
Reggae;a80ba40c;223650;18637;1192;0.0639;5378;0.2885
Jazz;a80baa0b;224100;20372;5456;0.2678;16087;0.7896
Reggae;a80bab0d;224175;17244;854;0.0495;3493;0.2025
Hard;a80baf0b;224475;20406;2709;0.1327;10570;0.5179
Reggae;a80bb40c;224850;18737;1109;0.0592;3821;0.2039
Ska;a80bc10c;225825;18818;2001;0.1063;7845;0.4168
dubhouse;a80bc70c;226275;18856;7446;0.3949;23395;1.2407
Reggae;a80bc90d;226425;17417;830;0.0476;2987;0.1714
Reggae;a80bc90e;226425;16173;1044;0.0645;2945;0.1820
Reggae;a80bca0c;226500;18875;3501;0.1855;12181;0.6453
Reggae;a80bce0c;226800;18900;4247;0.2247;19294;1.0208
Reggae;a80bd10d;227025;17463;7417;0.4247;29370;1.6817
Reggae;a80bd30d;227175;17475;1980;0.1133;7372;0.4218
Reggae;a80bd40d;227250;17480;818;0.0468;3300;0.1887
Reggae;a80bdf0b;228075;20734;3942;0.1901;13797;0.6654
Rap;a80bdf0e;228075;16291;4623;0.2837;17880;1.0975
Reggae;a80be20d;228300;17561;674;0.0384;2178;0.1240
Reggae;a80be40e;228450;16317;644;0.0394;2239;0.1372
Reggae;a80be80b;228750;20795;3340;0.1606;13423;0.6454
;a80be90d;228825;17601;2519;0.1431;8919;0.5067
Electronic;a80bed0c;229125;19093;5890;0.3085;23100;1.2098
Rap;a80bfc0d;230250;17711;4713;0.2660;19459;1.0986
Reggae;a80c000c;230550;19212;3949;0.2055;15315;0.7971
funk;a80c000d;230550;17734;2745;0.1548;8091;0.4562
Reggae;a80c040d;230850;17757;6763;0.3809;25304;1.4249
reggae;a80c0a0e;231300;16521;4037;0.2443;16713;1.0115
Reggae;a80c150c;232125;19343;5351;0.2766;16989;0.8782
Reggae;a80c170c;232275;19356;2808;0.1450;10691;0.5523
;a80c180c;232350;16596;7269;0.4379;23868;1.4381
Reggae;a80c1c0d;232650;17896;508;0.0284;2071;0.1157
Reggae;a80c210c;233025;19418;3247;0.1672;9453;0.4867
Reggae;a80c2a0e;233700;16692;4226;0.2531;16110;0.9650
Disco;a80c2d0c;233925;19493;6116;0.3137;21173;1.0861
Reggae;a80c330e;234375;16741;1261;0.0753;4953;0.2958
;a80c3d0d;235125;15675;6162;0.3931;19937;1.2718
Christmas;a80c420c;235500;19625;4265;0.2173;13982;0.7124
Reggae;a80c440c;235650;19637;1644;0.0837;6393;0.3255
Hip;a80c470e;235875;16848;4897;0.2906;17420;1.0339
Reggae;a80c4f0b;236475;21497;4512;0.2099;15290;0.7112
Reggae;a80c4f0e;236475;16891;61;0.0036;317;0.0187
Reggae;a80c600d;237750;18288;2227;0.1217;8387;0.4585
Latin;a80c840d;240450;18496;3188;0.1724;11180;0.6044
Christian;a80c8a0d;240900;18530;2094;0.1130;7904;0.4265
Rock;a80c8b0c;240975;20081;5528;0.2753;22116;1.1013
Reggae;a80c960b;241800;21981;2960;0.1346;12225;0.5561
Southern;a80ca60c;243000;20250;2360;0.1165;7672;0.3788
;a80ca70c;243075;20256;2481;0.1225;7862;0.3881
Reggae;a80ca90c;243225;17373;8038;0.4627;31136;1.7921
Christian;a80cab0d;243375;18721;4190;0.2238;12865;0.6871
;a80cae0c;243600;17400;9084;0.5220;34026;1.9555
Reggae;a80cb10d;243825;18755;1199;0.0639;4483;0.2390
;a80cb40a;244050;24405;6744;0.2763;25646;1.0508
Melodious;a80cce0d;246000;18923;2390;0.1263;10319;0.5453
Pop;a80cd10e;246225;17587;2740;0.1558;11742;0.6676
Reggae;a80cd40c;246450;20537;4909;0.2390;18533;0.9023
Reggae;a80ce90c;248025;20668;1991;0.0963;8096;0.3917
;a80cf90d;249225;19171;2175;0.1134;6944;0.3622
Reggae;a80d110c;251025;20918;3652;0.1745;13058;0.6242
Reggae;a80d130c;251175;20931;3448;0.1647;14942;0.7138
Praise;a80d220c;252300;21025;4530;0.2154;15647;0.7442
Reggae;a80d280b;252750;22977;3610;0.1571;11292;0.4914
Reggae;a80d2b0c;252975;21081;3837;0.1820;15521;0.7362
Reggae;a80d2e0c;253200;21100;7188;0.3406;22750;1.0781
Reggae;a80d330e;253575;18112;3110;0.1717;12307;0.6794
Reggae;a80d520e;255900;18278;2876;0.1573;11912;0.6516
Reggae;a80d560d;256200;19707;7553;0.3832;27992;1.4203
Reggae;a80d710f;258225;17215;1209;0.0702;4798;0.2787
Ambient;a80d840a;259650;25965;10506;0.4046;35554;1.3693
;a80d840c;259650;21637;2021;0.0934;6553;0.3028
Reggae;a80d8a0d;260100;20007;3267;0.1633;12815;0.6405
Dub;a80d9b0d;261375;20105;7189;0.3575;27163;1.3510
Blues;a80da10d;261825;20140;2696;0.1338;8987;0.4462
Reggae;a80da50c;262125;21843;3131;0.1433;10384;0.4753
;a80db50c;263325;21943;5700;0.2597;21890;0.9975
Reggae;a80dbd0e;263925;18851;5903;0.3131;19912;1.0562
;a80dc60d;264600;20353;6322;0.3106;21557;1.0591
Hawaiian;a80dd60e;265800;18985;2799;0.1474;10850;0.5714
;a80dde0c;266400;22200;3183;0.1433;11526;0.5191
Grunge;a80de90c;267225;22268;21457;0.9635;81882;3.6769
Reggae;a80df60d;268200;20630;7526;0.3648;35822;1.7363
Reggae;a80dfe0d;268800;20676;6121;0.2960;21271;1.0287
Rock;a80e0d0b;269925;24538;12026;0.4900;38524;1.5699
;a80e190e;270825;16926;6531;0.3859;23605;1.3945
Reggae;a80e210d;271425;20878;3870;0.1853;15394;0.7373
Reggae;a80e480c;274350;22862;2547;0.1114;7722;0.3377
Dance;a80e6a0c;276900;23075;3159;0.1369;11635;0.5042
reggae;a80e890c;279225;23268;9488;0.4077;29998;1.2891
;a80eb40e;282450;20175;6162;0.3054;21288;1.0551
Reggae;a80ece0d;284400;21876;2540;0.1161;8908;0.4071
Electronic;a80ed90c;285225;23768;1211;0.0509;3388;0.1425
Reggae;a80eda0c;285300;23775;4053;0.1705;11910;0.5009
Ska;a80f020c;288300;24025;6554;0.2728;23209;0.9660
Reggae;a80f060c;288600;24050;7800;0.3243;25960;1.0794
Rock;a80f160d;289800;22292;12267;0.5502;49357;2.2140
Reggae;a80f2c0d;291450;22419;22885;1.0207;89202;3.9788
Caribbean;a80f2f0d;291675;22436;4148;0.1848;14212;0.6334
Dance;a80f370c;292275;24356;10709;0.4397;40861;1.6776
Reggae;a80f420e;293100;20935;2439;0.1165;9017;0.4306
Italo;a80f6d0b;296325;26938;7966;0.2957;23815;0.8840
Reggae;a80fa40a;300450;30045;2208;0.0735;6847;0.2278
;a80fb90c;302025;25168;5004;0.1988;18052;0.7172
Speed;a80fe80d;305550;23503;13188;0.5611;61007;2.5956
;a810120c;308700;25725;6449;0.2507;23687;0.9207
Reggae;a8102c0b;310650;28240;9174;0.3248;27938;0.9892
;a810410c;312225;26018;7998;0.3073;29599;1.1376
Electronic;a810b60d;321000;24692;7835;0.3173;30953;1.2535
Euro;a810c60d;322200;24784;5810;0.2344;15857;0.6397
Reggae;a810d70c;323475;26956;4811;0.1785;15166;0.5626
;a810e20d;324300;24946;8289;0.3322;29246;1.1723
;a8111d0d;328725;21915;10168;0.4640;37484;1.7104
Reggae;a811430d;331575;25505;4294;0.1683;15618;0.6123
;a811440d;331650;25511;4303;0.1686;15618;0.6121
Electro;a811530b;332775;30252;10072;0.3329;38253;1.2644
Ethnic;a811560d;333000;25615;9330;0.3642;44555;1.7393
NS;a811560e;333000;23785;15924;0.6695;46420;1.9515
reggae;a811780d;335550;25811;9173;0.3554;36965;1.4321
Jazz;a811eb0d;344175;26475;5658;0.2137;21505;0.8122
;a811f40d;344850;24632;13841;0.5619;63070;2.5604
Folk;a812300c;349350;29112;6611;0.2270;23825;0.8183
Hard;a812390c;350025;29168;16283;0.5582;55200;1.8924
Reggae;a8123f0b;350475;31861;17083;0.5361;64267;2.0170
Reggae;a812411c;350625;12522;2146;0.1713;10403;0.8307
;a812450b;350925;31902;19835;0.6217;59308;1.8590
Reggae;a8124b1d;351375;12116;2805;0.2315;11291;0.9318
Electronic;a812580e;352350;25167;8980;0.3568;36516;1.4508
Karuwacho;a812690e;353625;25258;6346;0.2512;20878;0.8265
Dancehall;a812b661;359400;3705;2053;0.5542;10449;2.8201
;a812c63b;360600;6111;1952;0.3194;10578;1.7307
Reggae;a814550d;390525;30040;23744;0.7904;105109;3.4989
Reggaeton;a906bd0d;129525;9963;3713;0.3727;12123;1.2167
Reggae;a9077e0c;144000;12000;980;0.0817;3458;0.2881
Reggae;a907cd0c;149925;12493;2425;0.1941;8214;0.6574
Ska;a908090c;154425;12868;2141;0.1664;7006;0.5444
reggae;a9084f0c;159675;13306;1654;0.1243;6765;0.5084
Reggae;a908520d;159900;12300;2748;0.2234;10628;0.8640
Reggae;a9085b0c;160575;13381;4063;0.3036;14684;1.0973
REGGAE;a9086f0c;162075;13506;3891;0.2881;13760;1.0187
REGGAE;a908850c;163725;13643;1832;0.1343;7475;0.5478
Reggae;a908950c;164925;13743;3920;0.2852;12642;0.9198
;a9089c0c;165450;13787;3332;0.2417;10115;0.7336
Ska;a908a10d;165825;12755;2889;0.2264;11200;0.8780
Reggae;a908c00c;168150;14012;2806;0.2002;9478;0.6763
Reggae;a908dd0c;170325;14193;2222;0.1565;9220;0.6495
Reggae;a908e10d;170625;13125;1694;0.1291;5783;0.4406
Reggae;a908e40b;170850;15531;2830;0.1822;11807;0.7601
Folk;a908fa0c;172500;14375;1979;0.1377;5505;0.3829
Punk;a9090a0d;173700;13361;3063;0.2292;12688;0.9495
Hip;a909100d;174150;13396;3853;0.2876;13697;1.0224
Reggae;a909570e;179475;12819;1943;0.1515;8517;0.6643
Reggae;a9096a0c;180900;15075;3378;0.2240;11523;0.7643
Pop;a9096d0d;181125;13932;5074;0.3642;19318;1.3865
Dance;a909780c;181950;15162;3432;0.2263;14842;0.9788
Reggae;a9097e0e;182400;13028;3024;0.2321;10418;0.7996
Reggae;a9098c0c;183450;15287;8240;0.5390;22226;1.4538
reggae;a909900d;183750;14134;5529;0.3912;24575;1.7386
Polskie;a909b00d;186150;14319;2477;0.1729;9600;0.6704
Pop;a909b10c;186225;15518;4260;0.2745;17097;1.1016
Reggae;a909d20d;188700;14515;3257;0.2244;13227;0.9112
Reggae;a909d60c;189000;15750;3751;0.2381;15229;0.9669
Dub;a909df0d;189675;14590;6003;0.4114;21272;1.4579
Reggae;a909e30c;189975;15831;2217;0.1400;7775;0.4911
Reggae;a909ed0c;190725;15893;2070;0.1302;7430;0.4674
Reggae;a909ee0d;190800;14676;1322;0.0901;5270;0.3590
Reggae;a909fe0d;192000;14769;2530;0.1713;9983;0.6759
SKA;a90a020c;192300;16025;2396;0.1495;9040;0.5641
Reggae;a90a0d0c;193125;16093;2100;0.1305;8185;0.5085
Blues;a90a160d;193800;14907;5985;0.4014;23751;1.5932
Reggae;a90a180c;193950;16162;5089;0.3148;20953;1.2963
Pop;a90a1b0e;194175;13869;2806;0.2023;8848;0.6379
Folk;a90a240c;194850;16237;1987;0.1224;8062;0.4965
reggae;a90a260c;195000;16250;2943;0.1811;11315;0.6963
Reggae;a90a270c;195075;16256;919;0.0565;2685;0.1651
Power;a90a2c0d;195450;15034;3788;0.2520;14812;0.9851
Reggae;a90a2e0c;195600;16300;1918;0.1176;6543;0.4014
Blues;a90a460d;197400;15184;2916;0.1920;9277;0.6109
Reggaeton;a90a4b0e;197775;14126;3568;0.2526;16435;1.1633
Reggaeton;a90a510e;198225;14158;5240;0.3701;21173;1.4953
REGGAE;a90a5a0d;198900;15300;1893;0.1237;6905;0.4513
Reggae;a90a5c0c;199050;16587;1863;0.1123;7147;0.4308
Reggae;a90a5e0d;199200;12450;7222;0.5801;22251;1.7872
Reggae;a90a610d;199425;15340;5087;0.3316;18507;1.2064
Reggae;a90a650c;199725;16643;3091;0.1857;8830;0.5305
;a90a6c0e;200250;12515;6393;0.5108;24296;1.9412
rap;a90a710b;200625;18238;2397;0.1314;9739;0.5339
Reggae;a90a780c;201150;16762;3282;0.1958;11536;0.6882
Sleaze;a90a810c;201825;16818;1752;0.1042;6688;0.3976
Ska;a90a820c;201900;16825;1667;0.0991;6198;0.3683
Psychedelic;a90a8c0d;202650;15588;7787;0.4995;27407;1.7581
Reggae;a90a930b;203175;18470;2240;0.1212;8035;0.4350
Rap;a90aa00c;204150;17012;2895;0.1701;10198;0.5994
Dub;a90aa10e;204225;14587;2054;0.1408;6769;0.4640
Dub;a90aa80c;204750;17062;2264;0.1327;8825;0.5172
Classical;a90aa90c;204825;17068;2697;0.1580;8595;0.5035
Reggae;a90ab10c;205425;17118;2576;0.1505;8696;0.5079
Reggae;a90ab10d;205425;15801;1577;0.0998;6808;0.4308
UK;a90ab30c;205575;17131;5063;0.2955;17381;1.0145
Reggae;a90ab40e;205650;14689;1730;0.1178;7228;0.4920
Dub;a90ab70e;205875;14705;1944;0.1322;8113;0.5517
Rockers;a90abb0e;206175;14726;3541;0.2404;15480;1.0511
;a90abc0e;206250;13750;4478;0.3256;20223;1.4707
Reggae;a90ac80c;207150;17262;1776;0.1029;5664;0.3281
Reggae;a90adf0c;208875;17406;1698;0.0975;6094;0.3501
;a90ae10e;209025;14930;2016;0.1350;7826;0.5241
Hard;a90ae80c;209550;17462;2550;0.1460;8886;0.5088
Reggae;a90ae80d;209550;16119;2346;0.1455;7855;0.4873
Pop;a90af30d;210375;16182;1646;0.1017;5814;0.3592
Reggae;a90b110d;212625;16355;2572;0.1572;8233;0.5033
;a90b140c;212850;16373;5267;0.3217;20429;1.2477
Reggae;a90b160d;213000;16384;6949;0.4241;25601;1.5625
Dub;a90b260c;214200;17850;2854;0.1599;10160;0.5691
Blues;a90b280d;214350;16488;4264;0.2586;14214;0.8620
Hard;a90b2a0b;214500;19500;3915;0.2007;13063;0.6698
Reggae;a90b310c;215025;17918;2399;0.1338;7767;0.4334
;a90b320d;215100;16546;2387;0.1442;10160;0.6140
;a90b340c;215250;17937;4425;0.2467;18167;1.0127
;a90b360d;215400;11336;8136;0.7176;23112;2.0386
Reggae;a90b390d;215625;14375;6237;0.4339;22003;1.5306
;a90b470c;216675;18056;1962;0.1086;8693;0.4814
Reggae;a90b470d;216675;16667;6096;0.3657;26029;1.5616
Reggae;a90b480c;216750;18062;1681;0.0930;6930;0.3836
Pop;a90b4a0d;216900;16684;842;0.0504;3403;0.2039
Hip;a90b590d;218025;16771;4386;0.2615;17292;1.0310
Reggae;a90b5f0c;218475;18206;5706;0.3134;21767;1.1955
Reggae;a90b610c;218625;18218;924;0.0507;4267;0.2342
Rock;a90b620d;218700;16823;5439;0.3233;22863;1.3590
;a90b660b;219000;19909;3256;0.1635;8242;0.4139
Reggae;a90b7d0c;220725;18393;6630;0.3604;20163;1.0961
Reggae;a90b800d;220950;16996;2238;0.1317;9655;0.5680
Reggae;a90b810d;221025;17001;5721;0.3365;28590;1.6815
Alternative;a90b860c;221400;18450;3227;0.1749;11326;0.6138
;a90b860f;221400;14760;2163;0.1465;8003;0.5422
Reggae;a90b880d;221550;17042;1698;0.0996;6383;0.3745
;a90b8a0c;221700;18475;3902;0.2112;14647;0.7928
Reggae;a90b8d0c;221925;18493;3483;0.1883;12498;0.6757
Reggae;a90b920c;222300;18525;3859;0.2083;13034;0.7035
Reggae;a90ba20c;223500;18625;4235;0.2274;18740;1.0061
Reggae;a90ba70b;223875;20352;5826;0.2862;21408;1.0518
Reggae;a90ba70d;223875;17221;1253;0.0727;4318;0.2507
Reggae;a90bb10c;224625;18718;2438;0.1302;9917;0.5297
Reggae;a90bb50c;224925;18743;2458;0.1311;10723;0.5720
Reggae;a90bb80d;225150;17319;5088;0.2937;19808;1.1436
Hard;a90bbe0c;225600;18800;2222;0.1182;7202;0.3830
Reggae;a90bbe0d;225600;17353;3805;0.2192;13506;0.7782
Rap;a90bcc0c;226650;18887;3046;0.1612;10538;0.5579
;a90bdc0e;227850;16275;4247;0.2609;16363;1.0054
Reggae;a90be20b;228300;20754;1739;0.0838;5585;0.2690
Reggae;a90be90c;228825;19068;2445;0.1282;7722;0.4049
Reggae;a90be90d;228825;17601;1537;0.0873;6513;0.3700
Reggae;a90bef0e;229275;16376;7468;0.4560;31866;1.9458
Reggae;a90bf40d;229650;17665;732;0.0414;3018;0.1708
Reggae;a90bfa0d;230100;17700;4608;0.2603;20686;1.1687
Reggae;a90c030e;230775;16483;2219;0.1346;7705;0.4674
Reggae;a90c0e0d;231600;17815;6584;0.3695;31764;1.7829
Reggae;a90c220e;233100;16650;3438;0.2064;14328;0.8605
;a90c280c;233550;19462;4019;0.2065;14898;0.7654
Reggae;a90c290c;233625;19468;3131;0.1608;9705;0.4984
;a90c320c;213000;16384;5441;0.3320;22807;1.3919
Reggae;a90c320f;234300;15620;1061;0.0679;3575;0.2288
Hip;a90c340e;234450;16746;1645;0.0982;6426;0.3837
Rock;a90c430c;235575;19631;3144;0.1601;10158;0.5174
Ska;a90c460d;235800;18138;5210;0.2872;20667;1.1394
Pop;a90c490d;236025;18155;3137;0.1728;11047;0.6084
Ska;a90c4c0e;236250;16875;5311;0.3147;20633;1.2226
;a90c550d;236925;18225;3942;0.2163;13771;0.7556
Alternative;a90c560c;237000;19750;1986;0.1005;6367;0.3223
;a90c600d;237750;15850;6443;0.4065;20937;1.3209
Misc;a90c620b;237900;21627;4908;0.2269;17431;0.8059
Reggae;a90c630d;237975;18305;6677;0.3647;24493;1.3379
Reggae;a90c6f0c;238875;19906;1752;0.0880;4717;0.2369
Death;a90c750c;239400;19950;8008;0.4014;23500;1.1779
Reggae;a90c770c;239475;19956;2590;0.1297;10240;0.5131
Reggae;a90c7e0d;240000;18461;7583;0.4107;27298;1.4786
Reggae;a90c810c;240225;20018;2068;0.1033;6775;0.3384
;a90c810d;240225;18478;1299;0.0703;4685;0.2535
Black;a90c8d0d;241125;18548;5326;0.2871;23901;1.2885
Reggae;a90c8d0e;241125;17223;2418;0.1404;8838;0.5131
Unknown;a90c8f0c;241275;20106;3864;0.1922;10464;0.5204
Thrash;a90c960c;241800;20150;6444;0.3198;24687;1.2251
Rock;a90c9d0c;242325;20193;3383;0.1675;13195;0.6534
Bongo;a90ca50c;242925;20243;5106;0.2522;20567;1.0159
Reggae;a90caa0d;243300;18715;3831;0.2047;14251;0.7614
Karuwacho;a90cb70c;244275;20356;4646;0.2282;14685;0.7214
IDM;a90cbb0c;244575;20381;10188;0.4998;41039;2.0135
Reggae;a90cc10d;245025;18848;1951;0.1035;6662;0.3534
Classic;a90cc60b;245400;22309;4536;0.2033;12837;0.5754
Reggae;a90cd40d;246450;18957;2238;0.1180;9463;0.4991
Reggae;a90cdb0c;247050;20587;5382;0.2614;18745;0.9105
Reggae;a90cde0d;247200;19015;3435;0.1806;12129;0.6378
Reggae;a90ce80f;247950;16530;3780;0.2287;16044;0.9705
;a90cf00d;248550;19119;4378;0.2290;18459;0.9654
Reggae;a90cfb0d;249375;19182;5989;0.3122;17296;0.9016
Reggae;a90d000d;249750;19211;4167;0.2169;13827;0.7197
Reggae;a90d010c;249825;20818;4834;0.2322;18094;0.8691
Dance;a90d030b;249975;22725;6325;0.2783;17811;0.7837
Reggae;a90d080d;250350;19257;15275;0.7932;66070;3.4308
Dub;a90d0e0d;250800;19292;3100;0.1607;10652;0.5521
Blues;a90d120c;251100;20925;5087;0.2431;16641;0.7952
;a90d260c;252600;18042;8223;0.4557;27116;1.5028
Blues;a90d2c0d;253050;19465;3758;0.1931;13048;0.6703
Rap;a90d2e0d;253200;19476;7308;0.3752;31455;1.6149
;a90d350d;253725;16915;7265;0.4295;24254;1.4338
Rock;a90d3f0c;254475;21206;6425;0.3029;21413;1.0097
;a90d4e0c;255600;21300;2628;0.1234;9413;0.4419
Reggae;a90d5e0e;256800;18342;2822;0.1539;11641;0.6346
dub;a90d6d0b;257925;23447;5662;0.2414;23297;0.9935
Trip;a90d790c;258825;21568;6434;0.2983;20711;0.9602
Reggae;a90d8f0d;260475;20036;2326;0.1161;7877;0.3931
Reggae;a90d900d;260550;20042;2323;0.1159;7877;0.3930
Praise;a90d910d;260625;20048;5842;0.2914;22746;1.1345
Reggae;a90d940e;260850;18632;2904;0.1559;12293;0.6597
Reggae;a90d960c;261000;21750;3975;0.1827;13859;0.6371
Smooth;a90d980d;261150;20088;4243;0.2112;15056;0.7494
Reggae;a90d9b0d;261375;20105;7189;0.3575;27164;1.3510
Reggae;a90da00f;261750;17450;2257;0.1293;8217;0.4708
Reggae;a90da90e;262425;18744;1536;0.0819;6056;0.3230
Reggae;a90dc40d;264450;20342;2292;0.1126;8500;0.4178
Reggae;a90dd00c;265350;22112;8242;0.3727;29101;1.3160
Hard;a90dd90e;266025;19001;6665;0.3507;31099;1.6366
Reggae;a90dde0c;266400;22200;3206;0.1444;13112;0.5906
Reggae;a90e0b0e;269850;19275;2707;0.1404;9286;0.4817
Reggae;a90e0d0c;269925;22493;4940;0.2196;20089;0.8930
Latin;a90e120b;270300;24572;4070;0.1656;10794;0.4392
Rap;a90e130e;270375;19312;5739;0.2972;22144;1.1466
Dub;a90e240d;271650;20896;6797;0.3252;30898;1.4786
Reggae;a90e570d;275475;21190;3410;0.1609;14407;0.6798
;a90e5a0d;275700;18380;7379;0.4014;25438;1.3840
;a90e640d;276450;21265;2077;0.0976;6883;0.3236
Metal;a90e6e0c;277200;23100;7059;0.3056;26755;1.1582
Blues;a90e870c;279075;23256;4788;0.2059;14667;0.6306
Electronic;a90ea00b;280950;25540;9474;0.3709;43050;1.6855
Thrash;a90eaa0d;281700;21669;5046;0.2328;19695;0.9088
Dub;a90ec40d;283650;21819;4158;0.1905;17039;0.7809
Reggae;a90ecc0d;284250;21865;8324;0.3807;34546;1.5799
Reggae;a90ef10d;287025;22078;8058;0.3649;32320;1.4638
Reggae;a90f510d;294225;22632;8187;0.3617;32626;1.4415
Reggae;a90f780e;297150;21225;6923;0.3262;19211;0.9051
Rock;a90f920d;299100;23007;4279;0.1860;14910;0.6480
Soca;a90f950c;299325;24943;2628;0.1053;9875;0.3958
Pop;a90faa0d;300900;23146;2821;0.1219;9703;0.4192
Dub;a90fad0c;301125;25093;6169;0.2458;18151;0.7233
Reggae;a90fae0c;301200;25100;4409;0.1756;17683;0.7045
Hard;a90fbd0b;302325;27484;8604;0.3130;32701;1.1898
ska;a90fe20c;305100;25425;6513;0.2561;25059;0.9856
Steel;a90fe70c;305475;25456;8562;0.3363;27164;1.0670
Dubstep;a90fe90b;305625;27784;6478;0.2331;21082;0.7587
Carnatic;a90fee0d;306000;23538;3574;0.1518;13223;0.5617
Melodious;a9102e0c;310800;25900;4981;0.1923;14518;0.5605
Eurodance;a9103d0c;311925;25993;3027;0.1164;9365;0.3602
;a9104d1d;313125;10797;6684;0.6191;23935;2.2167
Heavy;a910e80d;324750;24980;5422;0.2170;23055;0.9229
Club;a9110f0c;327675;27306;8066;0.2954;23908;0.8755
Reggae;a911100c;327750;27312;3103;0.1136;9816;0.3593
Reggae;a911151c;328125;11718;3350;0.2858;12857;1.0971
Punjabi;a911160e;328200;23442;6421;0.2739;28668;1.2228
world;a911410b;331425;30129;5368;0.1781;18315;0.6078
;a9114a0d;332100;23721;8423;0.3550;36706;1.5473
Pagan;a911660c;334200;27850;10365;0.3722;36294;1.3031
Reggae;a9116d20;334725;10460;7824;0.7480;36344;3.4745
rock;a911760c;335400;27950;17720;0.6340;64598;2.3111
Reggae;a9119f0b;338475;30770;6516;0.2117;20012;0.6503
Noise;a911da0d;342900;26376;3327;0.1261;11252;0.4265
Reggae;a911ed1c;344325;12297;3240;0.2635;17136;1.3934
Techno;a912220d;348300;26792;7572;0.2826;35625;1.3296
Jazz;a912650c;353325;29443;14810;0.5030;52775;1.7924
House;a912bd0b;359925;32720;7338;0.2242;22793;0.6965
Reggae;a912bd1f;359925;11610;5382;0.4635;18107;1.5595
Reggae;a912ef0c;363675;30306;4063;0.1340;15369;0.5071
Reggae;aa07130c;135975;11331;1655;0.1460;5817;0.5133
;aa07790d;143625;11048;3930;0.3557;14049;1.2716
reggae;aa07a50c;146925;12243;1847;0.1508;6796;0.5550
Reggae;aa07e60c;151800;12650;2620;0.2071;10715;0.8470
;aa08390c;158025;12155;4389;0.3610;19114;1.5724
Ska;aa08430c;158775;13231;3040;0.2298;12258;0.9264
Pop;aa086d0c;161925;13493;3344;0.2478;11337;0.8401
Reggaeton;aa08740c;162450;13537;1986;0.1467;7498;0.5538
Pop;aa08b10b;167025;15184;3133;0.2063;10466;0.6892
Reggae;aa08d00c;169350;14112;2277;0.1613;8765;0.6210
;aa08d80e;169950;12139;1165;0.0960;4737;0.3902
Ska;aa08de0c;170400;14200;2534;0.1784;8799;0.6196
Country;aa09050c;173325;14443;3086;0.2136;9922;0.6869
Reggae;aa091c0c;175050;14587;2023;0.1387;8208;0.5626
Reggae;aa092b0b;176175;16015;4966;0.3100;20754;1.2958
Reggae;aa09400d;177750;13673;2851;0.2085;9595;0.7017
Reggae;aa09490c;178425;14868;2061;0.1386;7102;0.4776
;aa094e0d;178800;13753;1445;0.1050;5153;0.3746
Country;aa095c0d;179850;13834;2270;0.1641;9527;0.6886
Rock;aa09660c;180600;15050;4371;0.2904;18900;1.2558
Pop;aa096a0b;180900;16445;2157;0.1311;6204;0.3772
;aa096c0b;181050;16459;4053;0.2462;11758;0.7143
Reggae;aa09720c;181500;15125;2989;0.1976;9898;0.6544
Pop;aa09880c;183150;15262;4383;0.2871;16818;1.1019
Classical;aa098c0c;183450;15287;2924;0.1912;9104;0.5955
Rap;aa09930c;183975;15331;3543;0.2311;14540;0.9483
Reggae;aa09970d;184275;14175;5450;0.3845;21140;1.4913
Reggaeton;aa09a60d;185400;14261;1213;0.0851;4235;0.2969
Lo;aa09aa0b;185700;16881;2531;0.1499;8745;0.5180
;aa09ac0c;185850;15487;2061;0.1331;6588;0.4253
Rock;aa09b30c;186375;15531;2553;0.1644;7873;0.5069
Reggae;aa09d30d;188775;14521;2661;0.1832;9314;0.6414
Rap;aa09de0c;189600;15800;1487;0.0941;4758;0.3011
Ska;aa09ec0d;190650;14665;3032;0.2067;9879;0.6736
Ska;aa0a020c;192300;16025;3805;0.2374;12859;0.8024
Reggae;aa0a0b0c;192975;16081;1222;0.0759;3624;0.2253
Reggaeton;aa0a100f;193350;12890;1912;0.1483;7132;0.5532
Reggae;aa0a110e;193425;13816;2295;0.1661;9678;0.7004
Reggae;aa0a2f0b;195675;17788;1256;0.0706;3944;0.2217
Reggae;aa0a300c;195750;16312;2845;0.1744;9343;0.5727
;aa0a450d;197325;15178;4295;0.2829;16167;1.0651
Reggae;aa0a480e;197550;14110;2600;0.1842;9484;0.6721
;aa0a560c;198600;16550;2250;0.1359;7592;0.4587
Reggae;aa0a5b0c;198975;16581;1455;0.0877;4856;0.2928
Rock;aa0a640b;199650;18150;3726;0.2052;11945;0.6581
Reggae;aa0a6a0c;200100;16675;703;0.0421;2455;0.1472
Reggae;aa0a6b0d;200175;15398;1560;0.1013;5150;0.3344
;aa0a6c0d;200250;14303;6395;0.4471;23458;1.6400
;aa0a770c;201075;16756;3313;0.1977;10945;0.6531
Reggae;aa0a800c;201750;16812;789;0.0469;3013;0.1792
Reggae;aa0a810c;201825;16818;1951;0.1160;5787;0.3440
Ska;aa0a890c;202425;16868;1988;0.1178;7900;0.4683
Reggae;aa0a8c0c;202650;16887;491;0.0290;1746;0.1033
Reggae;aa0a8d0c;202725;16893;1279;0.0757;4092;0.2422
